zone,day,hour,is_weekend,is_peak_hour,traffic,aqi,weather,fuel_consumption,power
Zone9,170,19,0,1,351,213,0,16.15,594
Zone9,170,20,0,1,388,245,0,17.85,601
Zone9,170,21,0,0,94,57,0,4.32,441
Zone9,170,22,0,0,145,101,0,6.67,407
Zone9,170,23,0,0,128,113,2,5.89,431
Zone9,171,0,0,0,161,95,2,7.41,473
Zone9,171,1,0,0,127,74,1,5.84,451
Zone9,171,2,0,0,134,87,1,6.16,476
Zone9,171,3,0,0,125,86,1,5.75,433
Zone9,171,4,0,0,128,99,0,5.89,433
Zone9,171,5,0,0,117,95,0,5.38,457
Zone9,171,6,0,0,111,97,2,5.11,444
Zone9,171,7,0,1,185,143,0,8.51,445
Zone9,171,8,0,1,192,134,1,8.83,435
Zone9,171,9,0,1,186,112,2,8.56,451
Zone9,171,10,0,1,215,166,2,9.89,468
Zone9,171,11,0,0,159,96,2,7.31,461
Zone9,171,12,0,0,145,110,2,6.67,429
Zone9,171,13,0,0,126,86,1,5.8,466
Zone9,171,14,0,0,96,79,0,4.42,386
Zone9,171,15,0,0,130,77,0,5.98,467
Zone9,171,16,0,0,141,101,2,6.49,418
Zone9,171,17,0,1,407,264,2,18.72,589
Zone9,171,18,0,1,416,278,0,19.14,565
Zone9,171,19,0,1,365,247,1,16.79,617
Zone9,171,20,0,1,355,245,1,16.33,571
Zone9,171,21,0,0,158,130,1,7.27,424
Zone9,171,22,0,0,101,69,2,4.65,479
Zone9,171,23,0,0,95,75,1,4.37,452
Zone9,172,0,0,0,160,118,1,7.36,470
Zone9,172,1,0,0,139,116,1,6.39,409
Zone9,172,2,0,0,132,109,2,6.07,419
Zone9,172,3,0,0,149,93,1,6.85,453
Zone9,172,4,0,0,132,90,1,6.07,467
Zone9,172,5,0,0,156,130,2,7.18,440
Zone9,172,6,0,0,141,107,1,6.49,415
Zone9,172,7,0,1,192,120,2,8.83,527
Zone9,172,8,0,1,243,156,0,11.18,528
Zone9,172,9,0,1,188,132,1,8.65,499
Zone9,172,10,0,1,214,150,2,9.84,536
Zone9,172,11,0,0,152,96,1,6.99,484
Zone9,172,12,0,0,132,93,2,6.07,496
Zone9,172,13,0,0,143,101,0,6.58,462
Zone9,172,14,0,0,136,84,1,6.26,430
Zone9,172,15,0,0,119,86,1,5.47,405
Zone9,172,16,0,0,159,102,2,7.31,451
Zone9,172,17,0,1,374,246,0,17.2,535
Zone9,172,18,0,1,414,274,2,19.04,564
Zone9,172,19,0,1,409,246,1,18.81,600
Zone9,172,20,0,1,397,236,1,18.26,595
Zone9,172,21,0,0,125,97,1,5.75,398
Zone9,172,22,0,0,130,100,2,5.98,404
Zone9,172,23,0,0,152,111,0,6.99,414
Zone9,173,0,0,0,128,87,2,5.89,417
Zone9,173,1,0,0,139,88,1,6.39,496
Zone9,173,2,0,0,123,100,0,5.66,404
Zone9,173,3,0,0,134,92,0,6.16,397
Zone9,173,4,0,0,130,100,2,5.98,489
Zone9,173,5,0,0,148,118,2,6.81,444
Zone9,173,6,0,0,102,94,2,4.69,429
Zone9,173,7,0,1,245,178,2,11.27,489
Zone9,173,8,0,1,242,178,0,11.13,459
Zone9,173,9,0,1,217,141,2,9.98,538
Zone9,173,10,0,1,211,138,2,9.71,496
Zone9,173,11,0,0,130,115,0,5.98,467
Zone9,173,12,0,0,122,74,0,5.61,413
Zone9,173,13,0,0,153,120,2,7.04,488
Zone9,173,14,0,0,95,88,0,4.37,383
Zone9,173,15,0,0,94,57,2,4.32,431
Zone9,173,16,0,0,145,92,0,6.67,462
Zone9,173,17,0,1,367,231,0,16.88,531
Zone9,173,18,0,1,404,243,2,18.58,572
Zone9,173,19,0,1,415,283,0,19.09,638
Zone9,173,20,0,1,395,250,2,18.17,558
Zone9,173,21,0,0,146,122,1,6.72,474
Zone9,173,22,0,0,141,109,0,6.49,450
Zone9,173,23,0,0,156,100,0,7.18,503
Zone9,174,0,1,0,82,63,2,3.77,436
Zone9,174,1,1,0,66,73,0,3.04,448
Zone9,174,2,1,0,91,73,1,4.19,417
Zone9,174,3,1,0,125,92,0,5.75,424
Zone9,174,4,1,0,136,100,0,6.26,402
Zone9,174,5,1,0,99,59,1,4.55,405
Zone9,174,6,1,0,117,68,1,5.38,464
Zone9,174,7,1,1,183,112,2,8.42,472
Zone9,174,8,1,1,161,123,2,7.41,443
Zone9,174,9,1,1,211,165,2,9.71,470
Zone9,174,10,1,1,192,116,1,8.83,528
Zone9,174,11,1,0,75,77,2,3.45,368
Zone9,174,12,1,0,136,90,0,6.26,489
Zone9,174,13,1,0,82,85,2,3.77,468
Zone9,174,14,1,0,129,105,2,5.93,406
Zone9,174,15,1,0,136,109,0,6.26,476
Zone9,174,16,1,0,121,89,2,5.57,455
Zone9,174,17,1,1,338,221,0,15.55,565
Zone9,174,18,1,1,373,232,1,17.16,611
Zone9,174,19,1,1,341,214,2,15.69,515
Zone9,174,20,1,1,385,266,1,17.71,620
Zone9,174,21,1,0,78,56,0,3.59,416
Zone9,174,22,1,0,111,103,2,5.11,476
Zone9,174,23,1,0,123,101,0,5.66,405
Zone9,175,0,1,0,116,93,2,5.34,424
Zone9,175,1,1,0,111,72,2,5.11,479
Zone9,175,2,1,0,90,82,2,4.14,389
Zone9,175,3,1,0,87,78,0,4.0,429
Zone9,175,4,1,0,90,78,0,4.14,434
Zone9,175,5,1,0,130,99,2,5.98,421
Zone9,175,6,1,0,113,90,0,5.2,458
Zone9,175,7,1,1,215,128,2,9.89,495
Zone9,175,8,1,1,225,169,2,10.35,458
Zone9,175,9,1,1,165,106,2,7.59,460
Zone9,175,10,1,1,200,121,2,9.2,516
Zone9,175,11,1,0,135,110,0,6.21,467
Zone9,175,12,1,0,128,113,2,5.89,438
Zone9,175,13,1,0,68,54,2,3.13,444
Zone9,175,14,1,0,84,50,1,3.86,431
Zone9,175,15,1,0,128,114,2,5.89,432
Zone9,175,16,1,0,120,94,2,5.52,432
Zone9,175,17,1,1,325,221,2,14.95,554
Zone9,175,18,1,1,347,225,0,15.96,588
Zone9,175,19,1,1,341,205,0,15.69,583
Zone9,175,20,1,1,347,221,1,15.96,595
Zone9,175,21,1,0,136,103,2,6.26,405
Zone9,175,22,1,0,125,97,0,5.75,475
Zone9,175,23,1,0,104,80,0,4.78,411
Zone9,176,0,0,0,118,88,2,5.43,414
Zone9,176,1,0,0,126,112,2,5.8,480
Zone9,176,2,0,0,136,111,0,6.26,439
Zone9,176,3,0,0,124,107,0,5.7,452
Zone9,176,4,0,0,158,102,0,7.27,496
Zone9,176,5,0,0,113,106,1,5.2,404
Zone9,176,6,0,0,140,87,1,6.44,481
Zone9,176,7,0,1,233,149,2,10.72,493
Zone9,176,8,0,1,186,133,2,8.56,520
Zone9,176,9,0,1,221,145,2,10.17,525
Zone9,176,10,0,1,196,149,1,9.02,529
Zone9,176,11,0,0,120,110,0,5.52,448
Zone9,176,12,0,0,155,117,2,7.13,484
Zone9,176,13,0,0,109,76,2,5.01,433
Zone9,176,14,0,0,111,65,1,5.11,414
Zone9,176,15,0,0,113,89,2,5.2,481
Zone9,176,16,0,0,154,110,2,7.08,508
Zone9,176,17,0,1,374,225,1,17.2,620
Zone9,176,18,0,1,419,265,1,19.27,584
Zone9,176,19,0,1,418,265,1,19.23,576
Zone9,176,20,0,1,383,257,0,17.62,620
Zone9,176,21,0,0,94,63,0,4.32,403
Zone9,176,22,0,0,128,111,2,5.89,431
Zone9,176,23,0,0,154,96,1,7.08,426
Zone9,177,0,0,0,144,93,0,6.62,468
Zone9,177,1,0,0,101,83,2,4.65,432
Zone9,177,2,0,0,117,91,1,5.38,409
Zone9,177,3,0,0,119,85,0,5.47,461
Zone9,177,4,0,0,163,135,1,7.5,462
Zone9,177,5,0,0,159,102,1,7.31,426
Zone9,177,6,0,0,161,127,1,7.41,512
Zone9,177,7,0,1,214,131,1,9.84,447
Zone9,177,8,0,1,250,151,0,11.5,521
Zone9,177,9,0,1,237,171,0,10.9,518
Zone9,177,10,0,1,205,161,1,9.43,514
Zone9,177,11,0,0,137,104,0,6.3,457
Zone9,177,12,0,0,146,91,2,6.72,422
Zone9,177,13,0,0,125,82,0,5.75,435
Zone9,177,14,0,0,135,100,0,6.21,416
Zone9,177,15,0,0,121,88,1,5.57,406
Zone9,177,16,0,0,152,109,2,6.99,488
Zone9,177,17,0,1,406,273,1,18.68,588
Zone9,177,18,0,1,378,241,2,17.39,541
Zone9,177,19,0,1,403,244,0,18.54,600
Zone9,177,20,0,1,402,269,0,18.49,644
Zone9,177,21,0,0,145,85,0,6.67,503
Zone9,177,22,0,0,126,96,1,5.8,419
Zone9,177,23,0,0,142,119,1,6.53,427
Zone9,178,0,0,0,128,79,0,5.89,469
Zone9,178,1,0,0,134,91,2,6.16,403
Zone9,178,2,0,0,115,72,0,5.29,410
Zone9,178,3,0,0,112,99,1,5.15,404
Zone9,178,4,0,0,107,91,0,4.92,386
Zone9,178,5,0,0,153,124,1,7.04,490
Zone9,178,6,0,0,130,98,0,5.98,447
Zone9,178,7,0,1,239,167,1,10.99,489
Zone9,178,8,0,1,242,161,2,11.13,462
Zone9,178,9,0,1,193,136,2,8.88,493
Zone9,178,10,0,1,254,151,0,11.68,557
Zone9,178,11,0,0,158,132,2,7.27,414
Zone9,178,12,0,0,135,79,0,6.21,433
Zone9,178,13,0,0,163,111,2,7.5,503
Zone9,178,14,0,0,141,121,2,6.49,454
Zone9,178,15,0,0,117,88,2,5.38,395
Zone9,178,16,0,0,119,89,1,5.47,460
Zone9,178,17,0,1,394,260,1,18.12,592
Zone9,178,18,0,1,377,250,2,17.34,630
Zone9,178,19,0,1,377,249,0,17.34,549
Zone9,178,20,0,1,357,247,2,16.42,598
Zone9,178,21,0,0,105,83,1,4.83,423
Zone9,178,22,0,0,150,117,2,6.9,506
Zone9,178,23,0,0,152,122,0,6.99,477
Zone9,179,0,0,0,98,92,1,4.51,379
Zone9,179,1,0,0,111,91,0,5.11,406
Zone9,179,2,0,0,138,106,0,6.35,399
Zone9,179,3,0,0,140,110,0,6.44,407
Zone9,179,4,0,0,107,73,2,4.92,464
Zone9,179,5,0,0,108,72,2,4.97,450
Zone9,179,6,0,0,95,68,2,4.37,457
Zone9,179,7,0,1,186,111,1,8.56,489
Zone9,179,8,0,1,206,148,2,9.48,511
Zone9,179,9,0,1,221,171,0,10.17,535
Zone9,179,10,0,1,226,171,1,10.4,507
Zone9,179,11,0,0,93,73,0,4.28,432
Zone9,179,12,0,0,148,103,0,6.81,461
Zone9,179,13,0,0,95,83,2,4.37,474
Zone9,179,14,0,0,128,104,2,5.89,494
Zone9,179,15,0,0,143,103,0,6.58,500
Zone9,179,16,0,0,122,80,1,5.61,405
Zone9,179,17,0,1,356,251,0,16.38,522
Zone9,179,18,0,1,400,251,0,18.4,623
Zone9,179,19,0,1,408,267,0,18.77,561
Zone9,179,20,0,1,370,229,1,17.02,569
Zone9,179,21,0,0,131,108,0,6.03,461
Zone9,179,22,0,0,121,83,1,5.57,404
Zone9,179,23,0,0,106,82,1,4.88,408
Zone9,180,0,0,0,144,86,0,6.62,499
Zone9,180,1,0,0,152,127,1,6.99,488
Zone9,180,2,0,0,161,96,1,7.41,417
Zone9,180,3,0,0,133,106,1,6.12,404
Zone9,180,4,0,0,100,91,0,4.6,448
Zone9,180,5,0,0,121,109,2,5.57,444
Zone9,180,6,0,0,160,102,0,7.36,450
Zone9,180,7,0,1,213,155,1,9.8,520
Zone9,180,8,0,1,188,137,0,8.65,429
Zone9,180,9,0,1,212,151,2,9.75,490
Zone9,180,10,0,1,229,138,0,10.53,455
Zone9,180,11,0,0,109,78,1,5.01,423
Zone9,180,12,0,0,138,105,0,6.35,402
Zone9,180,13,0,0,103,94,0,4.74,399
Zone9,180,14,0,0,130,87,2,5.98,447
Zone9,180,15,0,0,155,121,0,7.13,425
Zone9,180,16,0,0,119,69,2,5.47,470
Zone9,180,17,0,1,392,254,1,18.03,571
Zone9,180,18,0,1,385,254,2,17.71,585
Zone9,180,19,0,1,397,257,2,18.26,623
Zone9,180,20,0,1,407,270,1,18.72,567
Zone9,180,21,0,0,106,92,0,4.88,458
Zone9,180,22,0,0,138,108,1,6.35,451
Zone9,180,23,0,0,139,120,0,6.39,450
Zone9,181,0,1,0,121,78,2,5.57,449
Zone9,181,1,1,0,77,66,0,3.54,371
Zone9,181,2,1,0,69,48,1,3.17,389
Zone9,181,3,1,0,77,47,1,3.54,365
Zone9,181,4,1,0,124,94,2,5.7,438
Zone9,181,5,1,0,105,89,2,4.83,391
Zone9,181,6,1,0,125,107,2,5.75,483
Zone9,181,7,1,1,183,134,2,8.42,455
Zone9,181,8,1,1,195,119,1,8.97,489
Zone9,181,9,1,1,170,121,2,7.82,466
Zone9,181,10,1,1,208,128,0,9.57,450
Zone9,181,11,1,0,72,65,0,3.31,455
Zone9,181,12,1,0,67,41,0,3.08,442
Zone9,181,13,1,0,71,57,1,3.27,379
Zone9,181,14,1,0,112,82,1,5.15,441
Zone9,181,15,1,0,111,96,0,5.11,424
Zone9,181,16,1,0,112,101,1,5.15,408
Zone9,181,17,1,1,375,237,1,17.25,555
Zone9,181,18,1,1,328,234,0,15.09,505
Zone9,181,19,1,1,379,252,2,17.43,569
Zone9,181,20,1,1,371,248,1,17.07,567
Zone9,181,21,1,0,101,74,2,4.65,434
Zone9,181,22,1,0,117,106,0,5.38,451
Zone9,181,23,1,0,120,70,0,5.52,389
Zone9,182,0,1,0,71,53,2,3.27,436
Zone9,182,1,1,0,99,63,2,4.55,451
Zone9,182,2,1,0,98,83,1,4.51,385
Zone9,182,3,1,0,97,74,1,4.46,431
Zone9,182,4,1,0,96,60,2,4.42,414
Zone9,182,5,1,0,92,83,2,4.23,466
Zone9,182,6,1,0,106,94,2,4.88,480
Zone9,182,7,1,1,212,143,1,9.75,463
Zone9,182,8,1,1,199,136,1,9.15,476
Zone9,182,9,1,1,178,122,0,8.19,457
Zone9,182,10,1,1,174,130,0,8.0,512
Zone9,182,11,1,0,90,52,0,4.14,403
Zone9,182,12,1,0,77,71,1,3.54,399
Zone9,182,13,1,0,134,94,0,6.16,475
Zone9,182,14,1,0,68,69,1,3.13,410
Zone9,182,15,1,0,130,93,0,5.98,458
Zone9,182,16,1,0,79,56,2,3.63,435
Zone9,182,17,1,1,330,205,0,15.18,539
Zone9,182,18,1,1,354,226,1,16.28,579
Zone9,182,19,1,1,393,244,1,18.08,615
Zone9,182,20,1,1,393,238,2,18.08,623
Zone9,182,21,1,0,115,88,1,5.29,439
Zone9,182,22,1,0,111,91,0,5.11,384
Zone9,182,23,1,0,66,52,1,3.04,370
Zone9,183,0,0,0,154,128,2,7.08,498
Zone9,183,1,0,0,139,102,1,6.39,475
Zone9,183,2,0,0,123,97,2,5.66,405
Zone9,183,3,0,0,104,95,0,4.78,434
Zone9,183,4,0,0,97,92,1,4.46,394
Zone9,183,5,0,0,124,90,1,5.7,395
Zone9,183,6,0,0,152,98,2,6.99,507
Zone9,183,7,0,1,217,146,2,9.98,518
Zone9,183,8,0,1,254,153,0,11.68,528
Zone9,183,9,0,1,195,131,1,8.97,434
Zone9,183,10,0,1,195,116,2,8.97,492
Zone9,183,11,0,0,105,67,1,4.83,426
Zone9,183,12,0,0,144,123,1,6.62,412
Zone9,183,13,0,0,96,78,0,4.42,390
Zone9,183,14,0,0,114,102,0,5.24,391
Zone9,183,15,0,0,116,75,1,5.34,455
Zone9,183,16,0,0,116,74,2,5.34,418
Zone9,183,17,0,1,389,270,0,17.89,625
Zone9,183,18,0,1,388,255,2,17.85,573
Zone9,183,19,0,1,398,245,0,18.31,580
Zone9,183,20,0,1,398,259,1,18.31,561
Zone9,183,21,0,0,117,106,0,5.38,393
Zone9,183,22,0,0,139,89,0,6.39,483
Zone9,183,23,0,0,143,84,1,6.58,408
Zone9,184,0,0,0,120,86,2,5.52,484
Zone9,184,1,0,0,111,79,2,5.11,470
Zone9,184,2,0,0,101,95,0,4.65,457
Zone9,184,3,0,0,115,75,1,5.29,410
Zone9,184,4,0,0,94,60,2,4.32,387
Zone9,184,5,0,0,114,96,2,5.24,483
Zone9,184,6,0,0,152,103,0,6.99,425
Zone9,184,7,0,1,250,162,2,11.5,523
Zone9,184,8,0,1,237,171,1,10.9,462
Zone9,184,9,0,1,222,149,2,10.21,498
Zone9,184,10,0,1,192,137,1,8.83,438
Zone9,184,11,0,0,121,107,1,5.57,451
Zone9,184,12,0,0,117,82,2,5.38,390
Zone9,184,13,0,0,157,130,0,7.22,479
Zone9,184,14,0,0,108,91,0,4.97,400
Zone9,184,15,0,0,143,121,0,6.58,417
Zone9,184,16,0,0,96,79,2,4.42,407
Zone9,184,17,0,1,358,235,1,16.47,541
Zone9,184,18,0,1,409,246,2,18.81,621
Zone9,184,19,0,1,378,249,0,17.39,590
Zone9,184,20,0,1,389,261,0,17.89,587
Zone9,184,21,0,0,161,133,2,7.41,457
Zone9,184,22,0,0,143,87,0,6.58,416
Zone9,184,23,0,0,151,120,2,6.95,435
Zone9,185,0,0,0,157,116,0,7.22,413
Zone9,185,1,0,0,122,92,2,5.61,441
Zone9,185,2,0,0,152,112,0,6.99,468
Zone9,185,3,0,0,153,116,0,7.04,449
Zone9,185,4,0,0,110,98,2,5.06,427
Zone9,185,5,0,0,142,111,2,6.53,479
Zone9,185,6,0,0,154,130,0,7.08,430
Zone9,185,7,0,1,220,169,1,10.12,478
Zone9,185,8,0,1,222,150,1,10.21,514
Zone9,185,9,0,1,237,170,1,10.9,506
Zone9,185,10,0,1,185,147,1,8.51,456
Zone9,185,11,0,0,110,69,0,5.06,418
Zone9,185,12,0,0,142,120,1,6.53,494
Zone9,185,13,0,0,97,91,0,4.46,394
Zone9,185,14,0,0,116,91,2,5.34,482
Zone9,185,15,0,0,113,70,1,5.2,476
Zone9,185,16,0,0,97,60,1,4.46,439
Zone9,185,17,0,1,407,261,1,18.72,605
Zone9,185,18,0,1,380,231,2,17.48,568
Zone9,185,19,0,1,398,246,2,18.31,586
Zone9,185,20,0,1,380,228,2,17.48,557
Zone9,185,21,0,0,111,65,2,5.11,400
Zone9,185,22,0,0,102,86,1,4.69,444
Zone9,185,23,0,0,105,74,2,4.83,462
Zone9,186,0,0,0,145,112,2,6.67,421
Zone9,186,1,0,0,121,107,0,5.57,459
Zone9,186,2,0,0,124,77,1,5.7,409
Zone9,186,3,0,0,128,115,1,5.89,433
Zone9,186,4,0,0,102,71,2,4.69,410
Zone9,186,5,0,0,142,106,2,6.53,423
Zone9,186,6,0,0,93,76,2,4.28,388
Zone9,186,7,0,1,199,149,1,9.15,507
Zone9,186,8,0,1,207,161,2,9.52,500
Zone9,186,9,0,1,224,146,0,10.3,486
Zone9,186,10,0,1,193,130,1,8.88,476
Zone9,186,11,0,0,127,75,1,5.84,430
Zone9,186,12,0,0,142,107,0,6.53,448
Zone9,186,13,0,0,151,97,0,6.95,419
Zone9,186,14,0,0,147,95,0,6.76,414
Zone9,186,15,0,0,128,105,0,5.89,488
Zone9,186,16,0,0,137,90,0,6.3,401
Zone9,186,17,0,1,402,239,1,18.49,629
Zone9,186,18,0,1,416,264,2,19.14,556
Zone9,186,19,0,1,359,251,2,16.51,570
Zone9,186,20,0,1,391,270,1,17.99,636
Zone9,186,21,0,0,114,104,0,5.24,452
Zone9,186,22,0,0,107,95,1,4.92,480
Zone9,186,23,0,0,128,79,2,5.89,403
Zone9,187,0,0,0,114,91,1,5.24,473
Zone9,187,1,0,0,154,118,1,7.08,492
Zone9,187,2,0,0,160,99,1,7.36,434
Zone9,187,3,0,0,112,83,1,5.15,400
Zone9,187,4,0,0,113,88,0,5.2,452
Zone9,187,5,0,0,162,117,1,7.45,414
Zone9,187,6,0,0,124,82,0,5.7,417
Zone9,187,7,0,1,187,135,0,8.6,505
Zone9,187,8,0,1,221,146,0,10.17,463
Zone9,187,9,0,1,205,145,2,9.43,516
Zone9,187,10,0,1,229,147,2,10.53,508
Zone9,187,11,0,0,124,106,2,5.7,401
Zone9,187,12,0,0,138,89,2,6.35,449
Zone9,187,13,0,0,106,88,1,4.88,417
Zone9,187,14,0,0,125,80,2,5.75,456
Zone9,187,15,0,0,98,94,0,4.51,464
Zone9,187,16,0,0,149,98,1,6.85,435
Zone9,187,17,0,1,398,261,1,18.31,628
Zone9,187,18,0,1,393,267,2,18.08,628
Zone9,187,19,0,1,403,248,1,18.54,545
Zone9,187,20,0,1,389,237,2,17.89,632
Zone9,187,21,0,0,160,104,0,7.36,434
Zone9,187,22,0,0,143,99,1,6.58,450
Zone9,187,23,0,0,159,109,0,7.31,491
Zone9,188,0,1,0,100,83,0,4.6,468
Zone9,188,1,1,0,82,70,2,3.77,439
Zone9,188,2,1,0,123,101,2,5.66,473
Zone9,188,3,1,0,95,78,1,4.37,464
Zone9,188,4,1,0,86,72,2,3.96,375
Zone9,188,5,1,0,111,98,1,5.11,384
Zone9,188,6,1,0,108,74,1,4.97,444
Zone9,188,7,1,1,195,116,2,8.97,491
Zone9,188,8,1,1,218,139,2,10.03,507
Zone9,188,9,1,1,225,144,1,10.35,537
Zone9,188,10,1,1,158,96,1,7.27,449
Zone9,188,11,1,0,96,62,0,4.42,472
Zone9,188,12,1,0,82,54,1,3.77,422
Zone9,188,13,1,0,129,80,1,5.93,461
Zone9,188,14,1,0,121,90,1,5.57,471
Zone9,188,15,1,0,127,74,2,5.84,438
Zone9,188,16,1,0,111,73,0,5.11,423
Zone9,188,17,1,1,389,270,1,17.89,551
Zone9,188,18,1,1,380,234,1,17.48,585
Zone9,188,19,1,1,382,267,2,17.57,624
Zone9,188,20,1,1,383,242,1,17.62,544
Zone9,188,21,1,0,71,70,0,3.27,412
Zone9,188,22,1,0,66,43,1,3.04,421
Zone9,188,23,1,0,77,50,1,3.54,413
Zone9,189,0,1,0,94,82,1,4.32,430
Zone9,189,1,1,0,103,60,1,4.74,449
Zone9,189,2,1,0,110,68,2,5.06,460
Zone9,189,3,1,0,131,100,0,6.03,411
Zone9,189,4,1,0,90,70,2,4.14,470
Zone9,189,5,1,0,94,93,0,4.32,410
Zone9,189,6,1,0,97,88,0,4.46,416
Zone9,189,7,1,1,211,126,1,9.71,529
Zone9,189,8,1,1,205,141,1,9.43,486
Zone9,189,9,1,1,186,135,2,8.56,497
Zone9,189,10,1,1,180,113,0,8.28,425
Zone9,189,11,1,0,127,95,1,5.84,417
Zone9,189,12,1,0,83,82,2,3.82,442
Zone9,189,13,1,0,105,76,1,4.83,407
Zone9,189,14,1,0,92,58,2,4.23,410
Zone9,189,15,1,0,79,52,0,3.63,457
Zone9,189,16,1,0,124,103,0,5.7,412
Zone9,189,17,1,1,366,225,0,16.84,577
Zone9,189,18,1,1,379,249,0,17.43,556
Zone9,189,19,1,1,377,224,2,17.34,605
Zone9,189,20,1,1,324,216,2,14.9,564
Zone9,189,21,1,0,98,62,0,4.51,450
Zone9,189,22,1,0,90,84,1,4.14,403
Zone9,189,23,1,0,111,83,1,5.11,427
Zone9,190,0,0,0,120,71,2,5.52,431
Zone9,190,1,0,0,96,58,1,4.42,442
Zone9,190,2,0,0,98,72,1,4.51,477
Zone9,190,3,0,0,117,90,1,5.38,486
Zone9,190,4,0,0,115,103,0,5.29,402
Zone9,190,5,0,0,141,106,2,6.49,419
Zone9,190,6,0,0,138,110,1,6.35,493
Zone9,190,7,0,1,220,151,2,10.12,447
Zone9,190,8,0,1,224,153,0,10.3,484
Zone9,190,9,0,1,209,137,1,9.61,508
Zone9,190,10,0,1,254,154,0,11.68,546
Zone9,190,11,0,0,111,95,1,5.11,466
Zone9,190,12,0,0,106,97,1,4.88,469
Zone9,190,13,0,0,100,75,2,4.6,425
Zone9,190,14,0,0,121,76,1,5.57,450
Zone9,190,15,0,0,95,87,2,4.37,435
Zone9,190,16,0,0,155,105,0,7.13,431
Zone9,190,17,0,1,372,224,1,17.11,548
Zone9,190,18,0,1,392,245,2,18.03,555
Zone9,190,19,0,1,363,255,2,16.7,596
Zone9,190,20,0,1,415,249,0,19.09,614
Zone9,190,21,0,0,162,115,0,7.45,436
Zone9,190,22,0,0,144,116,2,6.62,485
Zone9,190,23,0,0,135,89,0,6.21,404
Zone9,191,0,0,0,104,84,0,4.78,418
Zone9,191,1,0,0,128,99,1,5.89,450
Zone9,191,2,0,0,131,81,0,6.03,479
Zone9,191,3,0,0,106,79,2,4.88,469
Zone9,191,4,0,0,163,119,1,7.5,444
Zone9,191,5,0,0,134,115,2,6.16,458
Zone9,191,6,0,0,98,59,2,4.51,445
Zone9,191,7,0,1,194,121,2,8.92,483
Zone9,191,8,0,1,200,151,2,9.2,440
Zone9,191,9,0,1,230,169,1,10.58,501
Zone9,191,10,0,1,238,178,0,10.95,478
Zone9,191,11,0,0,130,107,0,5.98,419
Zone9,191,12,0,0,122,94,2,5.61,474
Zone9,191,13,0,0,160,123,1,7.36,495
Zone9,191,14,0,0,145,119,2,6.67,495
Zone9,191,15,0,0,101,71,2,4.65,470
Zone9,191,16,0,0,145,109,0,6.67,495
Zone9,191,17,0,1,397,246,1,18.26,568
Zone9,191,18,0,1,355,249,1,16.33,617
Zone9,191,19,0,1,371,254,1,17.07,610
Zone9,191,20,0,1,387,240,2,17.8,628
Zone9,191,21,0,0,140,122,1,6.44,490
Zone9,191,22,0,0,142,99,2,6.53,461
Zone9,191,23,0,0,109,84,1,5.01,429
Zone9,192,0,0,0,112,90,2,5.15,467
Zone9,192,1,0,0,132,100,2,6.07,424
Zone9,192,2,0,0,106,97,0,4.88,406
Zone9,192,3,0,0,136,101,1,6.26,425
Zone9,192,4,0,0,149,127,1,6.85,453
Zone9,192,5,0,0,104,92,1,4.78,468
Zone9,192,6,0,0,119,79,2,5.47,410
Zone9,192,7,0,1,213,165,1,9.8,526
Zone9,192,8,0,1,207,145,0,9.52,509
Zone9,192,9,0,1,231,167,1,10.63,527
Zone9,192,10,0,1,186,139,1,8.56,492
Zone9,192,11,0,0,150,112,0,6.9,463
Zone9,192,12,0,0,156,122,1,7.18,502
Zone9,192,13,0,0,147,88,1,6.76,474
Zone9,192,14,0,0,97,66,2,4.46,391
Zone9,192,15,0,0,124,90,2,5.7,477
Zone9,192,16,0,0,118,69,2,5.43,450
Zone9,192,17,0,1,419,266,1,19.27,602
Zone9,192,18,0,1,406,274,0,18.68,616
Zone9,192,19,0,1,356,231,1,16.38,541
Zone9,192,20,0,1,377,229,1,17.34,542
Zone9,192,21,0,0,160,102,0,7.36,506
Zone9,192,22,0,0,143,84,2,6.58,416
Zone9,192,23,0,0,125,99,1,5.75,486
Zone9,193,0,0,0,111,65,1,5.11,446
Zone9,193,1,0,0,111,65,0,5.11,455
Zone9,193,2,0,0,128,94,1,5.89,465
Zone9,193,3,0,0,155,104,0,7.13,440
Zone9,193,4,0,0,154,114,2,7.08,499
Zone9,193,5,0,0,157,102,0,7.22,471
Zone9,193,6,0,0,147,107,1,6.76,476
Zone9,193,7,0,1,220,170,0,10.12,456
Zone9,193,8,0,1,251,153,1,11.55,527
Zone9,193,9,0,1,213,131,2,9.8,442
Zone9,193,10,0,1,233,170,0,10.72,512
Zone9,193,11,0,0,118,103,2,5.43,432
Zone9,193,12,0,0,127,103,0,5.84,427
Zone9,193,13,0,0,148,94,2,6.81,468
Zone9,193,14,0,0,159,119,1,7.31,477
Zone9,193,15,0,0,109,63,0,5.01,431
Zone9,193,16,0,0,122,103,1,5.61,444
Zone9,193,17,0,1,379,231,0,17.43,552
Zone9,193,18,0,1,388,236,0,17.85,578
Zone9,193,19,0,1,388,269,1,17.85,586
Zone9,193,20,0,1,403,272,1,18.54,594
Zone9,193,21,0,0,129,85,2,5.93,479
Zone9,193,22,0,0,130,99,2,5.98,445
Zone9,193,23,0,0,117,74,2,5.38,480
Zone9,194,0,0,0,111,86,1,5.11,456
